order_id,date_raw,order_date,date_format_source,order_year,order_month,order_month_start,order_month_name,order_day_name,item_name,item_type,item_price,quantity,transaction_amount,expected_transaction_amount,transaction_amount_matches_expected,transaction_type,missing_transaction_type_flag,received_by,received_by_is_ambiguous_flag,time_of_sale,parsed_date_missing_flag,duplicate_order_id_flag,has_any_quality_flag
691,04-01-2022,2022-01-04,dd-mm-yyyy,2022,2022-01,2022-01-01,Jan 2022,Tuesday,Sandwich,Fastfood,60,7,420,420,True,Cash,False,Mrs.,True,Evening,False,False,False
692,1/13/2023,2023-01-13,mm/dd/yyyy,2023,2023-01,2023-01-01,Jan 2023,Friday,Frankie,Fastfood,50,14,700,700,True,Online,False,Mr.,True,Afternoon,False,False,False
693,11/29/2022,2022-11-29,mm/dd/yyyy,2022,2022-11,2022-11-01,Nov 2022,Tuesday,Sugarcane juice,Beverages,25,13,325,325,True,Online,False,Mrs.,True,Midnight,False,False,False
694,4/22/2022,2022-04-22,mm/dd/yyyy,2022,2022-04,2022-04-01,Apr 2022,Friday,Panipuri,Fastfood,20,14,280,280,True,Cash,False,Mr.,True,Midnight,False,False,False
695,8/24/2022,2022-08-24,mm/dd/yyyy,2022,2022-08,2022-08-01,Aug 2022,Wednesday,Panipuri,Fastfood,20,10,200,200,True,Online,False,Mrs.,True,Midnight,False,False,False
696,2/23/2023,2023-02-23,mm/dd/yyyy,2023,2023-02,2023-02-01,Feb 2023,Thursday,Sugarcane juice,Beverages,25,3,75,75,True,Online,False,Mrs.,True,Evening,False,False,False
697,05-05-2022,2022-05-05,dd-mm-yyyy,2022,2022-05,2022-05-01,May 2022,Thursday,Sugarcane juice,Beverages,25,5,125,125,True,Cash,False,Mr.,True,Midnight,False,False,False
698,11/26/2022,2022-11-26,mm/dd/yyyy,2022,2022-11,2022-11-01,Nov 2022,Saturday,Panipuri,Fastfood,20,10,200,200,True,Online,False,Mr.,True,Night,False,False,False
699,09-09-2022,2022-09-09,dd-mm-yyyy,2022,2022-09,2022-09-01,Sep 2022,Friday,Cold coffee,Beverages,40,1,40,40,True,Online,False,Mr.,True,Evening,False,False,False
700,11/15/2022,2022-11-15,mm/dd/yyyy,2022,2022-11,2022-11-01,Nov 2022,Tuesday,Frankie,Fastfood,50,6,300,300,True,Cash,False,Mrs.,True,Evening,False,False,False
701,7/19/2022,2022-07-19,mm/dd/yyyy,2022,2022-07,2022-07-01,Jul 2022,Tuesday,Sugarcane juice,Beverages,25,14,350,350,True,Online,False,Mrs.,True,Evening,False,False,False
702,3/25/2023,2023-03-25,mm/dd/yyyy,2023,2023-03,2023-03-01,Mar 2023,Saturday,Cold coffee,Beverages,40,13,520,520,True,Cash,False,Mrs.,True,Afternoon,False,False,False
703,11-01-2022,2022-01-11,dd-mm-yyyy,2022,2022-01,2022-01-01,Jan 2022,Tuesday,Panipuri,Fastfood,20,10,200,200,True,Online,False,Mrs.,True,Afternoon,False,False,False
704,8/14/2022,2022-08-14,mm/dd/yyyy,2022,2022-08,2022-08-01,Aug 2022,Sunday,Sandwich,Fastfood,60,1,60,60,True,Online,False,Mrs.,True,Evening,False,False,False
705,10-07-2022,2022-07-10,dd-mm-yyyy,2022,2022-07,2022-07-01,Jul 2022,Sunday,Sandwich,Fastfood,60,6,360,360,True,Online,False,Mr.,True,Evening,False,False,False
706,02-05-2023,2023-05-02,dd-mm-yyyy,2023,2023-05,2023-05-01,May 2023,Tuesday,Frankie,Fastfood,50,8,400,400,True,Online,False,Mr.,True,Night,False,False,False
707,12/16/2022,2022-12-16,mm/dd/yyyy,2022,2022-12,2022-12-01,Dec 2022,Friday,Panipuri,Fastfood,20,2,40,40,True,Online,False,Mr.,True,Night,False,False,False
708,3/15/2023,2023-03-15,mm/dd/yyyy,2023,2023-03,2023-03-01,Mar 2023,Wednesday,Sandwich,Fastfood,60,5,300,300,True,Cash,False,Mrs.,True,Midnight,False,False,False
709,2/22/2023,2023-02-22,mm/dd/yyyy,2023,2023-02,2023-02-01,Feb 2023,Wednesday,Cold coffee,Beverages,40,6,240,240,True,Cash,False,Mr.,True,Morning,False,False,False
710,3/15/2023,2023-03-15,mm/dd/yyyy,2023,2023-03,2023-03-01,Mar 2023,Wednesday,Sandwich,Fastfood,60,15,900,900,True,Unknown,True,Mr.,True,Night,False,False,True
711,10/30/2022,2022-10-30,mm/dd/yyyy,2022,2022-10,2022-10-01,Oct 2022,Sunday,Aalopuri,Fastfood,20,3,60,60,True,Cash,False,Mr.,True,Afternoon,False,False,False
712,12/17/2022,2022-12-17,mm/dd/yyyy,2022,2022-12,2022-12-01,Dec 2022,Saturday,Vadapav,Fastfood,20,3,60,60,True,Online,False,Mrs.,True,Midnight,False,False,False
713,12-02-2022,2022-02-12,dd-mm-yyyy,2022,2022-02,2022-02-01,Feb 2022,Saturday,Sugarcane juice,Beverages,25,14,350,350,True,Online,False,Mrs.,True,Morning,False,False,False
714,12/14/2022,2022-12-14,mm/dd/yyyy,2022,2022-12,2022-12-01,Dec 2022,Wednesday,Sugarcane juice,Beverages,25,14,350,350,True,Cash,False,Mr.,True,Afternoon,False,False,False
715,04-12-2022,2022-12-04,dd-mm-yyyy,2022,2022-12,2022-12-01,Dec 2022,Sunday,Sandwich,Fastfood,60,1,60,60,True,Online,False,Mr.,True,Morning,False,False,False
716,12-03-2022,2022-03-12,dd-mm-yyyy,2022,2022-03,2022-03-01,Mar 2022,Saturday,Panipuri,Fastfood,20,9,180,180,True,Cash,False,Mrs.,True,Midnight,False,False,False
717,10-11-2022,2022-11-10,dd-mm-yyyy,2022,2022-11,2022-11-01,Nov 2022,Thursday,Sugarcane juice,Beverages,25,15,375,375,True,Unknown,True,Mrs.,True,Evening,False,False,True
718,12/28/2022,2022-12-28,mm/dd/yyyy,2022,2022-12,2022-12-01,Dec 2022,Wednesday,Aalopuri,Fastfood,20,2,40,40,True,Online,False,Mr.,True,Afternoon,False,False,False
719,05-09-2022,2022-09-05,dd-mm-yyyy,2022,2022-09,2022-09-01,Sep 2022,Monday,Vadapav,Fastfood,20,15,300,300,True,Cash,False,Mrs.,True,Midnight,False,False,False
720,05-10-2022,2022-10-05,dd-mm-yyyy,2022,2022-10,2022-10-01,Oct 2022,Wednesday,Frankie,Fastfood,50,14,700,700,True,Cash,False,Mrs.,True,Morning,False,False,False
721,8/13/2022,2022-08-13,mm/dd/yyyy,2022,2022-08,2022-08-01,Aug 2022,Saturday,Panipuri,Fastfood,20,12,240,240,True,Unknown,True,Mr.,True,Afternoon,False,False,True
722,9/14/2022,2022-09-14,mm/dd/yyyy,2022,2022-09,2022-09-01,Sep 2022,Wednesday,Vadapav,Fastfood,20,15,300,300,True,Unknown,True,Mr.,True,Midnight,False,False,True
723,2/16/2023,2023-02-16,mm/dd/yyyy,2023,2023-02,2023-02-01,Feb 2023,Thursday,Cold coffee,Beverages,40,10,400,400,True,Online,False,Mr.,True,Evening,False,False,False
724,6/27/2022,2022-06-27,mm/dd/yyyy,2022,2022-06,2022-06-01,Jun 2022,Monday,Frankie,Fastfood,50,10,500,500,True,Cash,False,Mrs.,True,Night,False,False,False
725,07-04-2022,2022-04-07,dd-mm-yyyy,2022,2022-04,2022-04-01,Apr 2022,Thursday,Vadapav,Fastfood,20,6,120,120,True,Online,False,Mrs.,True,Afternoon,False,False,False
726,09-11-2022,2022-11-09,dd-mm-yyyy,2022,2022-11,2022-11-01,Nov 2022,Wednesday,Panipuri,Fastfood,20,1,20,20,True,Online,False,Mr.,True,Morning,False,False,False
727,8/25/2022,2022-08-25,mm/dd/yyyy,2022,2022-08,2022-08-01,Aug 2022,Thursday,Aalopuri,Fastfood,20,5,100,100,True,Cash,False,Mrs.,True,Midnight,False,False,False
728,08-03-2022,2022-03-08,dd-mm-yyyy,2022,2022-03,2022-03-01,Mar 2022,Tuesday,Vadapav,Fastfood,20,1,20,20,True,Online,False,Mr.,True,Midnight,False,False,False
729,11/24/2022,2022-11-24,mm/dd/yyyy,2022,2022-11,2022-11-01,Nov 2022,Thursday,Sandwich,Fastfood,60,7,420,420,True,Cash,False,Mr.,True,Night,False,False,False
730,6/28/2022,2022-06-28,mm/dd/yyyy,2022,2022-06,2022-06-01,Jun 2022,Tuesday,Frankie,Fastfood,50,13,650,650,True,Cash,False,Mrs.,True,Afternoon,False,False,False
731,03-09-2023,2023-09-03,dd-mm-yyyy,2023,2023-09,2023-09-01,Sep 2023,Sunday,Frankie,Fastfood,50,10,500,500,True,Cash,False,Mrs.,True,Afternoon,False,False,False
732,6/13/2022,2022-06-13,mm/dd/yyyy,2022,2022-06,2022-06-01,Jun 2022,Monday,Panipuri,Fastfood,20,7,140,140,True,Unknown,True,Mrs.,True,Midnight,False,False,True
733,02-03-2023,2023-03-02,dd-mm-yyyy,2023,2023-03,2023-03-01,Mar 2023,Thursday,Frankie,Fastfood,50,10,500,500,True,Cash,False,Mr.,True,Evening,False,False,False
734,10-07-2022,2022-07-10,dd-mm-yyyy,2022,2022-07,2022-07-01,Jul 2022,Sunday,Frankie,Fastfood,50,7,350,350,True,Cash,False,Mr.,True,Evening,False,False,False
735,08-10-2022,2022-10-08,dd-mm-yyyy,2022,2022-10,2022-10-01,Oct 2022,Saturday,Panipuri,Fastfood,20,11,220,220,True,Cash,False,Mr.,True,Morning,False,False,False
736,9/25/2022,2022-09-25,mm/dd/yyyy,2022,2022-09,2022-09-01,Sep 2022,Sunday,Panipuri,Fastfood,20,13,260,260,True,Unknown,True,Mr.,True,Afternoon,False,False,True
737,9/20/2022,2022-09-20,mm/dd/yyyy,2022,2022-09,2022-09-01,Sep 2022,Tuesday,Frankie,Fastfood,50,13,650,650,True,Online,False,Mrs.,True,Night,False,False,False
738,03-01-2023,2023-01-03,dd-mm-yyyy,2023,2023-01,2023-01-01,Jan 2023,Tuesday,Sandwich,Fastfood,60,4,240,240,True,Online,False,Mrs.,True,Morning,False,False,False
739,06-06-2022,2022-06-06,dd-mm-yyyy,2022,2022-06,2022-06-01,Jun 2022,Monday,Aalopuri,Fastfood,20,11,220,220,True,Online,False,Mr.,True,Night,False,False,False
740,7/30/2022,2022-07-30,mm/dd/yyyy,2022,2022-07,2022-07-01,Jul 2022,Saturday,Aalopuri,Fastfood,20,9,180,180,True,Cash,False,Mr.,True,Midnight,False,False,False
741,7/16/2022,2022-07-16,mm/dd/yyyy,2022,2022-07,2022-07-01,Jul 2022,Saturday,Aalopuri,Fastfood,20,5,100,100,True,Online,False,Mr.,True,Afternoon,False,False,False
742,11/18/2022,2022-11-18,mm/dd/yyyy,2022,2022-11,2022-11-01,Nov 2022,Friday,Panipuri,Fastfood,20,14,280,280,True,Online,False,Mr.,True,Night,False,False,False
743,11-09-2022,2022-09-11,dd-mm-yyyy,2022,2022-09,2022-09-01,Sep 2022,Sunday,Panipuri,Fastfood,20,1,20,20,True,Cash,False,Mr.,True,Morning,False,False,False
744,6/25/2022,2022-06-25,mm/dd/yyyy,2022,2022-06,2022-06-01,Jun 2022,Saturday,Frankie,Fastfood,50,10,500,500,True,Cash,False,Mrs.,True,Morning,False,False,False
745,09-11-2022,2022-11-09,dd-mm-yyyy,2022,2022-11,2022-11-01,Nov 2022,Wednesday,Aalopuri,Fastfood,20,2,40,40,True,Online,False,Mr.,True,Evening,False,False,False
746,08-05-2022,2022-05-08,dd-mm-yyyy,2022,2022-05,2022-05-01,May 2022,Sunday,Sugarcane juice,Beverages,25,5,125,125,True,Online,False,Mrs.,True,Midnight,False,False,False
747,1/14/2023,2023-01-14,mm/dd/yyyy,2023,2023-01,2023-01-01,Jan 2023,Saturday,Cold coffee,Beverages,40,3,120,120,True,Cash,False,Mrs.,True,Midnight,False,False,False
748,9/20/2022,2022-09-20,mm/dd/yyyy,2022,2022-09,2022-09-01,Sep 2022,Tuesday,Sandwich,Fastfood,60,14,840,840,True,Cash,False,Mrs.,True,Night,False,False,False
749,8/31/2022,2022-08-31,mm/dd/yyyy,2022,2022-08,2022-08-01,Aug 2022,Wednesday,Vadapav,Fastfood,20,11,220,220,True,Cash,False,Mr.,True,Morning,False,False,False
750,02-01-2023,2023-01-02,dd-mm-yyyy,2023,2023-01,2023-01-01,Jan 2023,Monday,Frankie,Fastfood,50,1,50,50,True,Online,False,Mr.,True,Evening,False,False,False
751,9/16/2022,2022-09-16,mm/dd/yyyy,2022,2022-09,2022-09-01,Sep 2022,Friday,Vadapav,Fastfood,20,2,40,40,True,Cash,False,Mr.,True,Afternoon,False,False,False
752,06-04-2022,2022-04-06,dd-mm-yyyy,2022,2022-04,2022-04-01,Apr 2022,Wednesday,Panipuri,Fastfood,20,2,40,40,True,Online,False,Mrs.,True,Morning,False,False,False
753,6/26/2022,2022-06-26,mm/dd/yyyy,2022,2022-06,2022-06-01,Jun 2022,Sunday,Sugarcane juice,Beverages,25,1,25,25,True,Cash,False,Mr.,True,Midnight,False,False,False
754,12/29/2022,2022-12-29,mm/dd/yyyy,2022,2022-12,2022-12-01,Dec 2022,Thursday,Sugarcane juice,Beverages,25,14,350,350,True,Cash,False,Mrs.,True,Evening,False,False,False
755,01-02-2023,2023-02-01,dd-mm-yyyy,2023,2023-02,2023-02-01,Feb 2023,Wednesday,Aalopuri,Fastfood,20,12,240,240,True,Cash,False,Mrs.,True,Night,False,False,False
756,10/21/2022,2022-10-21,mm/dd/yyyy,2022,2022-10,2022-10-01,Oct 2022,Friday,Sugarcane juice,Beverages,25,10,250,250,True,Online,False,Mrs.,True,Morning,False,False,False
757,12/25/2022,2022-12-25,mm/dd/yyyy,2022,2022-12,2022-12-01,Dec 2022,Sunday,Sugarcane juice,Beverages,25,11,275,275,True,Online,False,Mr.,True,Morning,False,False,False
758,9/25/2022,2022-09-25,mm/dd/yyyy,2022,2022-09,2022-09-01,Sep 2022,Sunday,Vadapav,Fastfood,20,3,60,60,True,Cash,False,Mrs.,True,Evening,False,False,False
759,12/25/2022,2022-12-25,mm/dd/yyyy,2022,2022-12,2022-12-01,Dec 2022,Sunday,Sugarcane juice,Beverages,25,13,325,325,True,Online,False,Mr.,True,Midnight,False,False,False
760,11/14/2022,2022-11-14,mm/dd/yyyy,2022,2022-11,2022-11-01,Nov 2022,Monday,Sugarcane juice,Beverages,25,1,25,25,True,Online,False,Mrs.,True,Evening,False,False,False
761,11-12-2022,2022-12-11,dd-mm-yyyy,2022,2022-12,2022-12-01,Dec 2022,Sunday,Sandwich,Fastfood,60,3,180,180,True,Unknown,True,Mrs.,True,Midnight,False,False,True
762,04-09-2022,2022-09-04,dd-mm-yyyy,2022,2022-09,2022-09-01,Sep 2022,Sunday,Vadapav,Fastfood,20,12,240,240,True,Online,False,Mrs.,True,Midnight,False,False,False
763,07-04-2022,2022-04-07,dd-mm-yyyy,2022,2022-04,2022-04-01,Apr 2022,Thursday,Vadapav,Fastfood,20,14,280,280,True,Unknown,True,Mrs.,True,Night,False,False,True
764,2/14/2023,2023-02-14,mm/dd/yyyy,2023,2023-02,2023-02-01,Feb 2023,Tuesday,Sandwich,Fastfood,60,7,420,420,True,Cash,False,Mrs.,True,Night,False,False,False
765,6/15/2022,2022-06-15,mm/dd/yyyy,2022,2022-06,2022-06-01,Jun 2022,Wednesday,Sandwich,Fastfood,60,13,780,780,True,Cash,False,Mr.,True,Night,False,False,False
766,6/19/2022,2022-06-19,mm/dd/yyyy,2022,2022-06,2022-06-01,Jun 2022,Sunday,Sandwich,Fastfood,60,10,600,600,True,Online,False,Mrs.,True,Morning,False,False,False
767,2/26/2023,2023-02-26,mm/dd/yyyy,2023,2023-02,2023-02-01,Feb 2023,Sunday,Frankie,Fastfood,50,8,400,400,True,Cash,False,Mrs.,True,Afternoon,False,False,False
768,01-12-2023,2023-12-01,dd-mm-yyyy,2023,2023-12,2023-12-01,Dec 2023,Friday,Sandwich,Fastfood,60,14,840,840,True,Cash,False,Mr.,True,Afternoon,False,False,False
769,06-07-2022,2022-07-06,dd-mm-yyyy,2022,2022-07,2022-07-01,Jul 2022,Wednesday,Frankie,Fastfood,50,8,400,400,True,Cash,False,Mr.,True,Morning,False,False,False
770,2/22/2023,2023-02-22,mm/dd/yyyy,2023,2023-02,2023-02-01,Feb 2023,Wednesday,Aalopuri,Fastfood,20,8,160,160,True,Cash,False,Mrs.,True,Morning,False,False,False
771,8/15/2022,2022-08-15,mm/dd/yyyy,2022,2022-08,2022-08-01,Aug 2022,Monday,Panipuri,Fastfood,20,5,100,100,True,Online,False,Mrs.,True,Midnight,False,False,False
772,3/20/2023,2023-03-20,mm/dd/yyyy,2023,2023-03,2023-03-01,Mar 2023,Monday,Cold coffee,Beverages,40,9,360,360,True,Cash,False,Mr.,True,Evening,False,False,False
773,8/14/2022,2022-08-14,mm/dd/yyyy,2022,2022-08,2022-08-01,Aug 2022,Sunday,Cold coffee,Beverages,40,7,280,280,True,Online,False,Mr.,True,Afternoon,False,False,False
774,3/15/2023,2023-03-15,mm/dd/yyyy,2023,2023-03,2023-03-01,Mar 2023,Wednesday,Vadapav,Fastfood,20,1,20,20,True,Online,False,Mrs.,True,Night,False,False,False
775,3/27/2023,2023-03-27,mm/dd/yyyy,2023,2023-03,2023-03-01,Mar 2023,Monday,Sandwich,Fastfood,60,6,360,360,True,Cash,False,Mr.,True,Night,False,False,False
776,02-07-2023,2023-07-02,dd-mm-yyyy,2023,2023-07,2023-07-01,Jul 2023,Sunday,Frankie,Fastfood,50,10,500,500,True,Cash,False,Mr.,True,Midnight,False,False,False
777,10/23/2022,2022-10-23,mm/dd/yyyy,2022,2022-10,2022-10-01,Oct 2022,Sunday,Panipuri,Fastfood,20,13,260,260,True,Cash,False,Mr.,True,Morning,False,False,False
778,06-11-2022,2022-11-06,dd-mm-yyyy,2022,2022-11,2022-11-01,Nov 2022,Sunday,Frankie,Fastfood,50,13,650,650,True,Cash,False,Mr.,True,Evening,False,False,False
779,1/16/2023,2023-01-16,mm/dd/yyyy,2023,2023-01,2023-01-01,Jan 2023,Monday,Sandwich,Fastfood,60,13,780,780,True,Unknown,True,Mr.,True,Night,False,False,True
780,11/27/2022,2022-11-27,mm/dd/yyyy,2022,2022-11,2022-11-01,Nov 2022,Sunday,Sugarcane juice,Beverages,25,13,325,325,True,Online,False,Mrs.,True,Afternoon,False,False,False
781,5/27/2022,2022-05-27,mm/dd/yyyy,2022,2022-05,2022-05-01,May 2022,Friday,Aalopuri,Fastfood,20,10,200,200,True,Online,False,Mr.,True,Midnight,False,False,False
782,12/16/2022,2022-12-16,mm/dd/yyyy,2022,2022-12,2022-12-01,Dec 2022,Friday,Aalopuri,Fastfood,20,5,100,100,True,Online,False,Mr.,True,Night,False,False,False
783,4/29/2022,2022-04-29,mm/dd/yyyy,2022,2022-04,2022-04-01,Apr 2022,Friday,Aalopuri,Fastfood,20,8,160,160,True,Cash,False,Mr.,True,Morning,False,False,False
784,07-09-2022,2022-09-07,dd-mm-yyyy,2022,2022-09,2022-09-01,Sep 2022,Wednesday,Vadapav,Fastfood,20,8,160,160,True,Cash,False,Mrs.,True,Morning,False,False,False
785,12-07-2022,2022-07-12,dd-mm-yyyy,2022,2022-07,2022-07-01,Jul 2022,Tuesday,Aalopuri,Fastfood,20,2,40,40,True,Online,False,Mr.,True,Afternoon,False,False,False
786,3/13/2023,2023-03-13,mm/dd/yyyy,2023,2023-03,2023-03-01,Mar 2023,Monday,Sandwich,Fastfood,60,14,840,840,True,Online,False,Mrs.,True,Night,False,False,False
787,3/25/2023,2023-03-25,mm/dd/yyyy,2023,2023-03,2023-03-01,Mar 2023,Saturday,Aalopuri,Fastfood,20,2,40,40,True,Cash,False,Mrs.,True,Afternoon,False,False,False
788,8/13/2022,2022-08-13,mm/dd/yyyy,2022,2022-08,2022-08-01,Aug 2022,Saturday,Sugarcane juice,Beverages,25,7,175,175,True,Online,False,Mr.,True,Afternoon,False,False,False
789,08-03-2022,2022-03-08,dd-mm-yyyy,2022,2022-03,2022-03-01,Mar 2022,Tuesday,Sugarcane juice,Beverages,25,7,175,175,True,Cash,False,Mr.,True,Morning,False,False,False
790,7/20/2022,2022-07-20,mm/dd/yyyy,2022,2022-07,2022-07-01,Jul 2022,Wednesday,Panipuri,Fastfood,20,3,60,60,True,Cash,False,Mrs.,True,Evening,False,False,False
791,04-07-2022,2022-07-04,dd-mm-yyyy,2022,2022-07,2022-07-01,Jul 2022,Monday,Vadapav,Fastfood,20,3,60,60,True,Unknown,True,Mr.,True,Midnight,False,False,True
792,2/25/2023,2023-02-25,mm/dd/yyyy,2023,2023-02,2023-02-01,Feb 2023,Saturday,Vadapav,Fastfood,20,2,40,40,True,Cash,False,Mrs.,True,Morning,False,False,False
793,8/30/2022,2022-08-30,mm/dd/yyyy,2022,2022-08,2022-08-01,Aug 2022,Tuesday,Sandwich,Fastfood,60,6,360,360,True,Cash,False,Mrs.,True,Night,False,False,False
794,10-02-2022,2022-02-10,dd-mm-yyyy,2022,2022-02,2022-02-01,Feb 2022,Thursday,Sugarcane juice,Beverages,25,5,125,125,True,Online,False,Mr.,True,Afternoon,False,False,False
795,01-10-2023,2023-10-01,dd-mm-yyyy,2023,2023-10,2023-10-01,Oct 2023,Sunday,Vadapav,Fastfood,20,9,180,180,True,Cash,False,Mr.,True,Evening,False,False,False
796,6/25/2022,2022-06-25,mm/dd/yyyy,2022,2022-06,2022-06-01,Jun 2022,Saturday,Sugarcane juice,Beverages,25,14,350,350,True,Online,False,Mr.,True,Night,False,False,False
797,11/26/2022,2022-11-26,mm/dd/yyyy,2022,2022-11,2022-11-01,Nov 2022,Saturday,Cold coffee,Beverages,40,11,440,440,True,Cash,False,Mr.,True,Night,False,False,False
798,5/22/2022,2022-05-22,mm/dd/yyyy,2022,2022-05,2022-05-01,May 2022,Sunday,Frankie,Fastfood,50,12,600,600,True,Unknown,True,Mr.,True,Night,False,False,True
799,01-11-2023,2023-11-01,dd-mm-yyyy,2023,2023-11,2023-11-01,Nov 2023,Wednesday,Panipuri,Fastfood,20,1,20,20,True,Online,False,Mrs.,True,Night,False,False,False
800,11-06-2022,2022-06-11,dd-mm-yyyy,2022,2022-06,2022-06-01,Jun 2022,Saturday,Cold coffee,Beverages,40,14,560,560,True,Cash,False,Mr.,True,Night,False,False,False
801,4/28/2022,2022-04-28,mm/dd/yyyy,2022,2022-04,2022-04-01,Apr 2022,Thursday,Aalopuri,Fastfood,20,7,140,140,True,Cash,False,Mrs.,True,Evening,False,False,False
802,1/23/2023,2023-01-23,mm/dd/yyyy,2023,2023-01,2023-01-01,Jan 2023,Monday,Sandwich,Fastfood,60,7,420,420,True,Online,False,Mrs.,True,Afternoon,False,False,False
803,8/27/2022,2022-08-27,mm/dd/yyyy,2022,2022-08,2022-08-01,Aug 2022,Saturday,Vadapav,Fastfood,20,5,100,100,True,Unknown,True,Mr.,True,Night,False,False,True
804,10-11-2022,2022-11-10,dd-mm-yyyy,2022,2022-11,2022-11-01,Nov 2022,Thursday,Cold coffee,Beverages,40,12,480,480,True,Online,False,Mrs.,True,Night,False,False,False
805,05-08-2022,2022-08-05,dd-mm-yyyy,2022,2022-08,2022-08-01,Aug 2022,Friday,Sugarcane juice,Beverages,25,1,25,25,True,Online,False,Mr.,True,Afternoon,False,False,False
806,5/23/2022,2022-05-23,mm/dd/yyyy,2022,2022-05,2022-05-01,May 2022,Monday,Vadapav,Fastfood,20,3,60,60,True,Online,False,Mr.,True,Evening,False,False,False
807,6/13/2022,2022-06-13,mm/dd/yyyy,2022,2022-06,2022-06-01,Jun 2022,Monday,Frankie,Fastfood,50,1,50,50,True,Online,False,Mrs.,True,Midnight,False,False,False
808,9/21/2022,2022-09-21,mm/dd/yyyy,2022,2022-09,2022-09-01,Sep 2022,Wednesday,Panipuri,Fastfood,20,1,20,20,True,Online,False,Mr.,True,Morning,False,False,False
809,12-12-2022,2022-12-12,dd-mm-yyyy,2022,2022-12,2022-12-01,Dec 2022,Monday,Panipuri,Fastfood,20,10,200,200,True,Online,False,Mr.,True,Evening,False,False,False
810,12/27/2022,2022-12-27,mm/dd/yyyy,2022,2022-12,2022-12-01,Dec 2022,Tuesday,Vadapav,Fastfood,20,3,60,60,True,Online,False,Mr.,True,Morning,False,False,False
811,03-02-2023,2023-02-03,dd-mm-yyyy,2023,2023-02,2023-02-01,Feb 2023,Friday,Aalopuri,Fastfood,20,13,260,260,True,Cash,False,Mr.,True,Afternoon,False,False,False
812,08-08-2022,2022-08-08,dd-mm-yyyy,2022,2022-08,2022-08-01,Aug 2022,Monday,Panipuri,Fastfood,20,5,100,100,True,Cash,False,Mr.,True,Afternoon,False,False,False
813,10/13/2022,2022-10-13,mm/dd/yyyy,2022,2022-10,2022-10-01,Oct 2022,Thursday,Panipuri,Fastfood,20,10,200,200,True,Online,False,Mr.,True,Afternoon,False,False,False
814,10-05-2022,2022-05-10,dd-mm-yyyy,2022,2022-05,2022-05-01,May 2022,Tuesday,Vadapav,Fastfood,20,13,260,260,True,Cash,False,Mrs.,True,Midnight,False,False,False
815,4/20/2022,2022-04-20,mm/dd/yyyy,2022,2022-04,2022-04-01,Apr 2022,Wednesday,Cold coffee,Beverages,40,12,480,480,True,Online,False,Mrs.,True,Afternoon,False,False,False
816,01-11-2023,2023-11-01,dd-mm-yyyy,2023,2023-11,2023-11-01,Nov 2023,Wednesday,Sugarcane juice,Beverages,25,11,275,275,True,Cash,False,Mr.,True,Morning,False,False,False
817,5/21/2022,2022-05-21,mm/dd/yyyy,2022,2022-05,2022-05-01,May 2022,Saturday,Aalopuri,Fastfood,20,12,240,240,True,Cash,False,Mrs.,True,Evening,False,False,False
818,2/28/2023,2023-02-28,mm/dd/yyyy,2023,2023-02,2023-02-01,Feb 2023,Tuesday,Frankie,Fastfood,50,6,300,300,True,Cash,False,Mr.,True,Night,False,False,False
819,10-12-2022,2022-12-10,dd-mm-yyyy,2022,2022-12,2022-12-01,Dec 2022,Saturday,Vadapav,Fastfood,20,10,200,200,True,Cash,False,Mr.,True,Evening,False,False,False
820,2/24/2023,2023-02-24,mm/dd/yyyy,2023,2023-02,2023-02-01,Feb 2023,Friday,Aalopuri,Fastfood,20,3,60,60,True,Unknown,True,Mr.,True,Midnight,False,False,True
821,7/24/2022,2022-07-24,mm/dd/yyyy,2022,2022-07,2022-07-01,Jul 2022,Sunday,Aalopuri,Fastfood,20,12,240,240,True,Cash,False,Mrs.,True,Midnight,False,False,False
822,6/17/2022,2022-06-17,mm/dd/yyyy,2022,2022-06,2022-06-01,Jun 2022,Friday,Panipuri,Fastfood,20,12,240,240,True,Online,False,Mr.,True,Morning,False,False,False
823,2/13/2023,2023-02-13,mm/dd/yyyy,2023,2023-02,2023-02-01,Feb 2023,Monday,Panipuri,Fastfood,20,11,220,220,True,Online,False,Mr.,True,Midnight,False,False,False
824,1/18/2023,2023-01-18,mm/dd/yyyy,2023,2023-01,2023-01-01,Jan 2023,Wednesday,Vadapav,Fastfood,20,2,40,40,True,Online,False,Mrs.,True,Evening,False,False,False
825,10/30/2022,2022-10-30,mm/dd/yyyy,2022,2022-10,2022-10-01,Oct 2022,Sunday,Panipuri,Fastfood,20,14,280,280,True,Cash,False,Mrs.,True,Morning,False,False,False
826,12-02-2022,2022-02-12,dd-mm-yyyy,2022,2022-02,2022-02-01,Feb 2022,Saturday,Sandwich,Fastfood,60,15,900,900,True,Cash,False,Mrs.,True,Night,False,False,False
827,01-06-2023,2023-06-01,dd-mm-yyyy,2023,2023-06,2023-06-01,Jun 2023,Thursday,Sandwich,Fastfood,60,12,720,720,True,Cash,False,Mr.,True,Midnight,False,False,False
828,8/18/2022,2022-08-18,mm/dd/yyyy,2022,2022-08,2022-08-01,Aug 2022,Thursday,Panipuri,Fastfood,20,6,120,120,True,Cash,False,Mr.,True,Evening,False,False,False
